Country,Year,Gender,Metric,Value
Serbia,2016,Male,Part Time Employment,20.34
Serbia,2016,Female,Vulnerable Employment,24.61280197
Serbia,2016,Male,Vulnerable Employment,30.81285736
Seychelles,2016,Female,Part Time Employment,15.78
Seychelles,2016,Male,Part Time Employment,14.01
Sierra Leone,2016,Female,Employment to population ratio,52.048
Sierra Leone,2016,Male,Employment to population ratio,53.89
Sierra Leone,2016,Female,Labour Force Participation Rate,53.857
Sierra Leone,2016,Male,Labour Force Participation Rate,57.032
Sierra Leone,2016,Female,Vulnerable Employment,91.31383565
Sierra Leone,2016,Male,Vulnerable Employment,82.12234688
Singapore,2016,Female,Employment to population ratio,59.49
Singapore,2016,Male,Employment to population ratio,75.714
Singapore,2016,Female,Labour Force Participation Rate,62.285
Singapore,2016,Male,Labour Force Participation Rate,78.694
Singapore,2016,Female,Vulnerable Employment,5.720250551
Singapore,2016,Male,Vulnerable Employment,10.50047114
Slovak Republic,2016,Female,Employment to population ratio,46.904
Slovak Republic,2016,Male,Employment to population ratio,62.139
Slovak Republic,2016,Female,Labour Force Participation Rate,52.572
Slovak Republic,2016,Male,Labour Force Participation Rate,68.113
Slovak Republic,2016,Female,Part Time Employment,28.75
Slovak Republic,2016,Male,Part Time Employment,20.46
Slovak Republic,2016,Female,Vulnerable Employment,8.686511616
Slovak Republic,2016,Male,Vulnerable Employment,15.1223204
Slovenia,2016,Female,Employment to population ratio,47.524
Slovenia,2016,Male,Employment to population ratio,56.718
Slovenia,2016,Female,Labour Force Participation Rate,51.998
Slovenia,2016,Male,Labour Force Participation Rate,61.326
Slovenia,2016,Female,Part Time Employment,34.72
Slovenia,2016,Male,Part Time Employment,23.44
Slovenia,2016,Female,Vulnerable Employment,9.295370932
Slovenia,2016,Male,Vulnerable Employment,13.60775683
Solomon Islands,2016,Female,Employment to population ratio,81.729
Solomon Islands,2016,Male,Employment to population ratio,85.113
Solomon Islands,2016,Female,Labour Force Participation Rate,82.347
Solomon Islands,2016,Male,Labour Force Participation Rate,85.715
Solomon Islands,2016,Female,Vulnerable Employment,77.55177539
Solomon Islands,2016,Male,Vulnerable Employment,58.10036465
Somalia,2016,Female,Employment to population ratio,15.966
Somalia,2016,Male,Employment to population ratio,40.155
Somalia,2016,Female,Labour Force Participation Rate,20.939
Somalia,2016,Male,Labour Force Participation Rate,47.723
Somalia,2016,Female,Vulnerable Employment,62.08865887
Somalia,2016,Male,Vulnerable Employment,40.69181895
South Africa,2016,Female,Employment to population ratio,37.82
South Africa,2016,Male,Employment to population ratio,50.876
South Africa,2016,Female,Labour Force Participation Rate,51.116
South Africa,2016,Male,Labour Force Participation Rate,65.49
South Africa,2016,Female,Part Time Employment,18.42
South Africa,2016,Male,Part Time Employment,10.08
South Africa,2016,Female,Vulnerable Employment,21.11184042
South Africa,2016,Male,Vulnerable Employment,18.3492629
South Sudan,2016,Female,Employment to population ratio,59.986
South Sudan,2016,Male,Employment to population ratio,62.978
South Sudan,2016,Female,Labour Force Participation Rate,69.9
South Sudan,2016,Male,Labour Force Participation Rate,71.595
South Sudan,2016,Female,Vulnerable Employment,96.63943685
South Sudan,2016,Male,Vulnerable Employment,83.93623903
Spain,2016,Female,Employment to population ratio,41.334
Spain,2016,Male,Employment to population ratio,52.535
Spain,2016,Female,Labour Force Participation Rate,52.581
Spain,2016,Male,Labour Force Participation Rate,64.167
Spain,2016,Female,Part Time Employment,39.79
Spain,2016,Male,Part Time Employment,20.48
Spain,2016,Female,Vulnerable Employment,9.331475891
Spain,2016,Male,Vulnerable Employment,14.1890914
Sri Lanka,2016,Female,Employment to population ratio,32.897
Sri Lanka,2016,Male,Employment to population ratio,71.921
Sri Lanka,2016,Female,Labour Force Participation Rate,35.305
Sri Lanka,2016,Male,Labour Force Participation Rate,74.055
Sri Lanka,2016,Female,Part Time Employment,32.08
Sri Lanka,2016,Male,Part Time Employment,18.03
Sri Lanka,2016,Female,Vulnerable Employment,43.44639258
Sri Lanka,2016,Male,Vulnerable Employment,37.42454769
St. Lucia,2016,Female,Employment to population ratio,50.315
St. Lucia,2016,Male,Employment to population ratio,62.131
St. Lucia,2016,Female,Labour Force Participation Rate,64.26
St. Lucia,2016,Male,Labour Force Participation Rate,75.82
St. Lucia,2016,Female,Vulnerable Employment,19.48595004
St. Lucia,2016,Male,Vulnerable Employment,27.09474609
St. Vincent and the Grenadines,2016,Female,Employment to population ratio,44.955
St. Vincent and the Grenadines,2016,Male,Employment to population ratio,59.87
St. Vincent and the Grenadines,2016,Female,Labour Force Participation Rate,54.054
St. Vincent and the Grenadines,2016,Male,Labour Force Participation Rate,75.252
St. Vincent and the Grenadines,2016,Female,Vulnerable Employment,16.95353808
St. Vincent and the Grenadines,2016,Male,Vulnerable Employment,23.09788052
Sudan,2016,Female,Employment to population ratio,20.234
Sudan,2016,Male,Employment to population ratio,60.998
Sudan,2016,Female,Labour Force Participation Rate,28.636
Sudan,2016,Male,Labour Force Participation Rate,69.151
Sudan,2016,Female,Vulnerable Employment,69.63131461
Sudan,2016,Male,Vulnerable Employment,54.47820202
Suriname,2016,Female,Employment to population ratio,40.159
Suriname,2016,Male,Employment to population ratio,63.309
Suriname,2016,Female,Labour Force Participation Rate,45.207
Suriname,2016,Male,Labour Force Participation Rate,67.142
Suriname,2016,Female,Vulnerable Employment,18.16673776
Suriname,2016,Male,Vulnerable Employment,20.03361498
Sweden,2016,Female,Employment to population ratio,57.337
Sweden,2016,Male,Employment to population ratio,63.285
Sweden,2016,Female,Labour Force Participation Rate,61.379
Sweden,2016,Male,Labour Force Participation Rate,68.31
Sweden,2016,Female,Part Time Employment,54.6
Sweden,2016,Male,Part Time Employment,37.95
Sweden,2016,Female,Vulnerable Employment,4.420385198
Sweden,2016,Male,Vulnerable Employment,8.106125962
Switzerland,2016,Female,Employment to population ratio,59.684
Switzerland,2016,Male,Employment to population ratio,70.885
Switzerland,2016,Female,Labour Force Participation Rate,62.832
Switzerland,2016,Male,Labour Force Participation Rate,74.491
Switzerland,2016,Female,Part Time Employment,50.93
Switzerland,2016,Male,Part Time Employment,21.6
Switzerland,2016,Female,Vulnerable Employment,10.13986435
Switzerland,2016,Male,Vulnerable Employment,10.1856619
Syrian Arab Republic,2016,Female,Employment to population ratio,10.134
Syrian Arab Republic,2016,Male,Employment to population ratio,55.951
Syrian Arab Republic,2016,Female,Labour Force Participation Rate,13.609
Syrian Arab Republic,2016,Male,Labour Force Participation Rate,63.076
Syrian Arab Republic,2016,Female,Vulnerable Employment,11.72149884
Syrian Arab Republic,2016,Male,Vulnerable Employment,40.36146296
Tajikistan,2016,Female,Employment to population ratio,30.652
Tajikistan,2016,Male,Employment to population ratio,48.394
Tajikistan,2016,Female,Labour Force Participation Rate,32.416
Tajikistan,2016,Male,Labour Force Participation Rate,52.497
Tajikistan,2016,Female,Vulnerable Employment,29.9719514
Tajikistan,2016,Male,Vulnerable Employment,24.30257612
Tanzania,2016,Female,Employment to population ratio,76.758
Tanzania,2016,Male,Employment to population ratio,85.985
Tanzania,2016,Female,Labour Force Participation Rate,79.011
Tanzania,2016,Male,Labour Force Participation Rate,87.339
Tanzania,2016,Female,Vulnerable Employment,89.29334754
Tanzania,2016,Male,Vulnerable Employment,79.00300668
Thailand,2016,Female,Employment to population ratio,59.755
Thailand,2016,Male,Employment to population ratio,76.367
Thailand,2016,Female,Labour Force Participation Rate,60.183
Thailand,2016,Male,Labour Force Participation Rate,76.884
Thailand,2016,Female,Part Time Employment,18.54
Thailand,2016,Male,Part Time Employment,18.11
Thailand,2016,Female,Vulnerable Employment,49.83712744
Thailand,2016,Male,Vulnerable Employment,46.67037087
Timor-Leste,2016,Female,Employment to population ratio,57.546
Timor-Leste,2016,Male,Employment to population ratio,70.206
Timor-Leste,2016,Female,Labour Force Participation Rate,61.387
Timor-Leste,2016,Male,Labour Force Participation Rate,72.63
Timor-Leste,2016,Female,Vulnerable Employment,80.60399116
Timor-Leste,2016,Male,Vulnerable Employment,59.14315218
Togo,2016,Female,Employment to population ratio,54.417
Togo,2016,Male,Employment to population ratio,58.476
Togo,2016,Female,Labour Force Participation Rate,55.648
Togo,2016,Male,Labour Force Participation Rate,60.684
Togo,2016,Female,Vulnerable Employment,81.96617027
Togo,2016,Male,Vulnerable Employment,64.30529098
Tonga,2016,Female,Employment to population ratio,41.481
Tonga,2016,Male,Employment to population ratio,65.452
Tonga,2016,Female,Labour Force Participation Rate,42.712
Tonga,2016,Male,Labour Force Participation Rate,66.44
Tonga,2016,Female,Vulnerable Employment,37.3461108
Tonga,2016,Male,Vulnerable Employment,39.49104177
Trinidad and Tobago,2016,Female,Employment to population ratio,48.194
Trinidad and Tobago,2016,Male,Employment to population ratio,66.979
Trinidad and Tobago,2016,Female,Labour Force Participation Rate,49.769
Trinidad and Tobago,2016,Male,Labour Force Participation Rate,69.225
Trinidad and Tobago,2016,Female,Vulnerable Employment,12.92136972
Trinidad and Tobago,2016,Male,Vulnerable Employment,22.15059154
Tunisia,2016,Female,Employment to population ratio,20.387
Tunisia,2016,Male,Employment to population ratio,60.103
Tunisia,2016,Female,Labour Force Participation Rate,26.633
Tunisia,2016,Male,Labour Force Participation Rate,68.584
Tunisia,2016,Female,Vulnerable Employment,12.92233142
Tunisia,2016,Male,Vulnerable Employment,23.08558546
Turkiye,2016,Female,Employment to population ratio,27.907
Turkiye,2016,Male,Employment to population ratio,64.882
Turkiye,2016,Female,Labour Force Participation Rate,32.318
Turkiye,2016,Male,Labour Force Participation Rate,71.745
Turkiye,2016,Female,Part Time Employment,31.63
Turkiye,2016,Male,Part Time Employment,15.83
Turkiye,2016,Female,Vulnerable Employment,35.3084213
Turkiye,2016,Male,Vulnerable Employment,24.68213459
Turkmenistan,2016,Female,Employment to population ratio,48.021
Turkmenistan,2016,Male,Employment to population ratio,44.185
Turkmenistan,2016,Female,Labour Force Participation Rate,49.246
Turkmenistan,2016,Male,Labour Force Participation Rate,46.871
Turkmenistan,2016,Female,Vulnerable Employment,30.32034936
Turkmenistan,2016,Male,Vulnerable Employment,27.93392693
Uganda,2016,Female,Employment to population ratio,64.539
Uganda,2016,Male,Employment to population ratio,71.687
Uganda,2016,Female,Labour Force Participation Rate,66.993
Uganda,2016,Male,Labour Force Participation Rate,73.642
Uganda,2016,Female,Vulnerable Employment,83.76944856
Uganda,2016,Male,Vulnerable Employment,67.80523683
Ukraine,2016,Female,Employment to population ratio,46.24
Ukraine,2016,Male,Employment to population ratio,56.811
Ukraine,2016,Female,Labour Force Participation Rate,50.113
Ukraine,2016,Male,Labour Force Participation Rate,63.749
Ukraine,2016,Female,Part Time Employment,17.91
Ukraine,2016,Male,Part Time Employment,9.47
Ukraine,2016,Female,Vulnerable Employment,12.71283645
Ukraine,2016,Male,Vulnerable Employment,16.19864163
United Arab Emirates,2016,Female,Employment to population ratio,48.645
United Arab Emirates,2016,Male,Employment to population ratio,90.617
United Arab Emirates,2016,Female,Labour Force Participation Rate,50.805
United Arab Emirates,2016,Male,Labour Force Participation Rate,91.655
United Arab Emirates,2016,Female,Vulnerable Employment,0.218574525
United Arab Emirates,2016,Male,Vulnerable Employment,0.362148172
United Kingdom,2016,Female,Employment to population ratio,54.803
United Kingdom,2016,Male,Employment to population ratio,65.239
United Kingdom,2016,Female,Labour Force Participation Rate,57.495
United Kingdom,2016,Male,Labour Force Participation Rate,68.616
United Kingdom,2016,Female,Part Time Employment,56.68
United Kingdom,2016,Male,Part Time Employment,27.29
United Kingdom,2016,Female,Vulnerable Employment,9.483113036
United Kingdom,2016,Male,Vulnerable Employment,16.13222739
United States,2016,Female,Employment to population ratio,53.447
United States,2016,Male,Employment to population ratio,65.129
United States,2016,Female,Labour Force Participation Rate,56.135
United States,2016,Male,Labour Force Participation Rate,68.513
United States,2016,Female,Part Time Employment,34.72
United States,2016,Male,Part Time Employment,20.99
United States,2016,Female,Vulnerable Employment,2.890068282
United States,2016,Male,Vulnerable Employment,5.555109166
Uruguay,2016,Female,Employment to population ratio,51.05
Uruguay,2016,Male,Employment to population ratio,68.906
Uruguay,2016,Female,Labour Force Participation Rate,56.368
Uruguay,2016,Male,Labour Force Participation Rate,73.694
Uruguay,2016,Female,Vulnerable Employment,21.83159163
Uruguay,2016,Male,Vulnerable Employment,25.27665407
Uzbekistan,2016,Female,Employment to population ratio,38.612
Uzbekistan,2016,Male,Employment to population ratio,69.588
Uzbekistan,2016,Female,Labour Force Participation Rate,40.615
Uzbekistan,2016,Male,Labour Force Participation Rate,73.474
Uzbekistan,2016,Female,Vulnerable Employment,24.25108917
Uzbekistan,2016,Male,Vulnerable Employment,42.56368409
Vanuatu,2016,Female,Employment to population ratio,56.685
Vanuatu,2016,Male,Employment to population ratio,75.052
Vanuatu,2016,Female,Labour Force Participation Rate,60.595
Vanuatu,2016,Male,Labour Force Participation Rate,78.427
Vanuatu,2016,Female,Vulnerable Employment,67.71078421
Vanuatu,2016,Male,Vulnerable Employment,58.50887574
"Venezuela, RB",2016,Female,Employment to population ratio,45.261
"Venezuela, RB",2016,Male,Employment to population ratio,71.056
"Venezuela, RB",2016,Female,Labour Force Participation Rate,47.85
"Venezuela, RB",2016,Male,Labour Force Participation Rate,75.002
"Venezuela, RB",2016,Female,Vulnerable Employment,28.58671509
"Venezuela, RB",2016,Male,Vulnerable Employment,33.66915793
Viet Nam,2016,Female,Employment to population ratio,70.734
Viet Nam,2016,Male,Employment to population ratio,79.837
Viet Nam,2016,Female,Labour Force Participation Rate,71.957
Viet Nam,2016,Male,Labour Force Participation Rate,81.458
Viet Nam,2016,Female,Part Time Employment,30.41
Viet Nam,2016,Male,Part Time Employment,22.69
Viet Nam,2016,Female,Vulnerable Employment,62.33339142
Viet Nam,2016,Male,Vulnerable Employment,49.87812708
